,#scale(0),id(1),desc_scale(2),desc_id(3),num_prog(4),pid(5),upid(6),desc_pid(7),phantom(8),sam_mvir(9),mvir(10),rvir(11),rs(12),vrms(13),mmp?(14),scale_of_last_MM(15),vmax(16),x(17),y(18),z(19),vx(20),vy(21),vz(22),Jx(23),Jy(24),Jz(25),Spin(26),Breadth_first_ID(27),Depth_first_ID(28),Tree_root_ID(29),Orig_halo_ID(30),Snap_num(31),Next_coprogenitor_depthfirst_ID(32),Last_progenitor_depthfirst_ID(33),Last_mainleaf_depthfirst_ID(34),Rs_Klypin(35),Mvir_all(36),M200b(37),M200c(38),M500c(39),M2500c(40),Xoff(41),Voff(42),Spin_Bullock(43),b_to_a(44),c_to_a(45),A[x](46),A[y](47),A[z](48),b_to_a(500c)(49),c_to_a(500c)(50),A[x](500c)(51),A[y](500c)(52),A[z](500c)(53),T/|U|(54),M_pe_Behroozi(55),M_pe_Diemer(56),Macc(57),Mpeak(58),Vacc(59),Vpeak(60),Halfmass_Scale(61),Acc_Rate_Inst(62),Acc_Rate_100Myr(63),Acc_Rate_1*Tdyn(64),Acc_Rate_2*Tdyn(65),Acc_Rate_Mpeak(66),Mpeak_Scale(67),Acc_Scale(68),First_Acc_Scale(69),First_Acc_Mvir(70),First_Acc_Vmax(71),Vmax@Mpeak(72)
8566,1.00035,3060120444,0.0,-1,1,-1,-1,-1,0,51250000000.0,51250000000.0,76.87,7.639,60.98,1,0.2583,67.29,38.87787,0.9731799999999999,44.2736,311.51,251.92,-36.36,-10040000000.0,11020000000.0,-22880000000.0,0.09838999999999999,810317449,810317449,3060120444,1680635,180,-1,810317639,810317616,6.4101300000000005,52202000000,57245000000,40889000000,29849000000,18673000000,8.69267,17.22,0.09153,0.72314,0.6090800000000001,3.96381,-3.61145,-2.68498,0.91809,0.84372,-0.2706,3.5738800000000004,1.94238,0.5316,55910000000,26710000000,51250000000.0,51250000000.0,67.29,78.19,0.3844,3.338,7.17,1.157,1.949,0.9292,1.0,1.0,1.0,51250000000.0,67.29,67.29
456,1.00035,3060118926,0.0,-1,1,-1,-1,-1,0,1362000000000.0,1362000000000.0,229.423,19.102,198.22,1,0.5983,202.44,43.28698,29.79209,42.41433,-201.66,195.26,-270.12,952200000000.0,-4090000000000.0,1963000000000.0,0.07293,352745211,352745211,3060118926,1679117,180,-1,352746561,352745389,18.5131,1365600000000,1523800000000,1186100000000,959120000000,527060000000,2.93642,5.8,0.0656,0.9436,0.77988,6.87633,6.2832,3.1533,0.86731,0.69091,7.01,4.57705,-0.28786,0.5572,1664000000000,676900000000,1362000000000.0,1362000000000.0,202.44,221.42,0.5564,71.54,91.44,56.33,15.23,23.57,1.0,1.0,1.0,1362000000000.0,202.44,202.44
4669,1.00035,3060120126,0.0,-1,1,-1,-1,-1,0,103300000000.0,103300000000.0,97.107,6.66,79.76,1,0.1323,87.09,43.68582,30.110529999999997,42.062529999999995,-177.65,113.74,-187.38,2934000000.0,4923000000.0,-15330000000.0,0.01927,673289889,673289889,3060120126,1680317,180,-1,673290154,673290062,7.3365800000000005,104270000000,114900000000,87366000000,70057000000,39935000000,0.53517,6.82,0.01705,0.8093199999999999,0.69506,-1.38362,-3.98445,5.22551,0.7924399999999999,0.73358,-0.67938,-2.85023,4.55957,0.5232,123400000000,43340000000,103300000000.0,103300000000.0,87.09,105.06,0.4324,19.08,10.05,2.099,2.918,3.82,1.0,1.0,1.0,103300000000.0,87.09,87.09
457,1.00035,3058650134,0.0,-1,1,-1,-1,-1,0,1361000000000.0,1361000000000.0,229.346,33.218,192.19,1,0.9853,172.71,6.77815,41.79489,5.85382,115.72,296.67,158.81,-3736000000000.0,2423000000000.0,4709000000000.0,0.06701,352812251,352812251,3058650134,210325,180,-1,352813503,352812425,40.5998,1367500000000,1505800000000,874350000000,680670000000,325070000000,33.4307,69.36,0.09187000000000001,0.26274000000000003,0.21255,-13.6755,20.4608,-16.6478,0.45726999999999995,0.43701,9.38945,-8.19258,7.598669999999999,0.7392,1375000000000,783200000000,1361000000000.0,1361000000000.0,172.71,188.6,0.8354,333.8,332.5,325.0,182.3,148.9,1.0,1.0,1.0,1361000000000.0,172.71,172.71
1245,1.00035,3058650133,0.0,-1,1,3058650134,3058650134,-1,0,441600000000.0,441600000000.0,157.595,8.287,141.89,1,0.1203,149.63,6.7072,41.9313,5.74841,115.58,92.82,245.03,-185500000000.0,62330000000.0,-15440000000.0,0.02161,471277342,471277342,3058650133,210324,180,-1,471277970,471277520,9.55608,441870000000,480040000000,394990000000,341830000000,203490000000,1.7560200000000001,10.21,0.01816,0.90097,0.62732,3.3167199999999997,7.73877,-1.2965200000000001,0.8948200000000001,0.58339,3.6407300000000005,6.4517,-0.9462,0.5434,624900000000,167900000000,449100000000.0,473500000000.0,147.26,162.81,0.3064,-85.85,-54.86,-5.2829999999999995,8.363999999999999,15.49,0.9374,0.982,0.982,449100000000.0,147.26,153.14
6112,1.00035,3058652347,0.0,-1,1,-1,-1,-1,0,76100000000.0,75650000000.0,87.524,8.474,69.52,1,0.2823,73.4,6.6128,42.50327,5.844119999999999,157.96,192.86,88.81,-2092000000.0,3911000000.0,-6239000000.0,0.01439,729622416,729622416,3058652347,212538,180,-1,729622712,729622584,8.784989999999999,78234000000,85049000000,64196000000,49340000000,24533000000,2.6040400000000004,10.5,0.01341,0.89171,0.81179,-4.0991,2.98936,5.074990000000001,0.90243,0.8562,-1.83362,1.8853900000000001,4.98897,0.5324,86030000000,40340000000,75650000000.0,76460000000.0,73.4,81.89,0.3903,-6.438,-0.4959,0.8168,1.444,2.9730000000000003,0.9284,1.0,1.0,75650000000.0,73.4,74.58
458,1.00035,3058465956,0.0,-1,1,-1,-1,-1,0,1356000000000.0,1356000000000.0,229.063,22.052,191.53,1,0.3483,193.47,1.3287799999999999,5.7455,28.653890000000004,-42.43,78.74,-275.31,-1734000000000.0,1449000000000.0,-1301000000000.0,0.03967,353167546,353167546,3058465956,26147,180,-1,353169601,353167725,22.2759,1364200000000,1476100000000,1168300000000,908960000000,473360000000,5.08664,11.78,0.03719,0.9831,0.7398600000000001,-5.06877,10.7896,-0.39879000000000003,0.9716600000000001,0.73728,2.9674099999999997,-4.49495,8.07158,0.5602,1583000000000,737500000000,1356000000000.0,1356000000000.0,193.47,204.61,0.3724,23.85,40.0,43.38,46.18,46.17,1.0,1.0,1.0,1356000000000.0,193.47,193.47
2786,1.00035,3058465938,0.0,-1,1,-1,-1,-1,0,208167000000.0,185400000000.0,117.998,23.668,94.01,1,0.6043,88.78,1.41385,5.45563,28.4031,-59.21,160.09,-196.73,-72500000000.0,-57270000000.0,-120200000000.0,0.052879999999999996,582208615,582208615,3058465938,26129,180,-1,582209225,582208790,21.011,196540000000,243290000000,139980000000,99769000000,44705000000,9.10722,13.05,0.059620000000000006,0.73706,0.5755399999999999,6.844989999999999,6.02378,-0.81177,0.48482,0.39735,6.82561,3.80305,-1.33174,0.6294,203800000000,154000000000,185400000000.0,211400000000.0,88.78,102.22,0.4143,-64.38,-59.22,-6.914,-2.478,3.6430000000000002,0.9614,1.0,1.0,185400000000.0,88.78,94.25
3947,1.00035,3058465928,0.0,-1,1,-1,-1,-1,0,182252000000.0,125100000000.0,103.508,5.534,86.77,1,0.4803,95.06,1.22845,5.18056,28.103409999999997,1.57,132.89,-220.08,16520000000.0,-24320000000.0,4339000000.0,0.026489999999999996,641703044,641703044,3058465928,26119,180,-1,641703559,641703215,7.1227800000000006,125260000000,132620000000,111630000000,88457000000,52338000000,2.33236,6.22,0.0225,0.93801,0.8186899999999999,6.07331,1.4907700000000002,2.74166,0.90707,0.7628,5.82651,-0.07945,-0.04127,0.5142,167400000000,45250000000,125100000000.0,179500000000.0,95.06,113.96,0.3244,2.385,1.619,2.392,1.643,0.0,0.5684,1.0,1.0,125100000000.0,95.06,105.39
8005,1.00035,3058468072,0.0,-1,1,-1,-1,-1,0,56016700000.0,55340000000.0,78.862,12.051,61.76,1,0.2943,68.39,0.5495399999999999,5.18801,28.40295,85.74,192.05,-180.52,16350000000.0,-3166000000.0,6547000000.0,0.05641,793324878,793324878,3058468072,28263,180,-1,793325150,793325047,6.84037,55882000000,61470000000,47431000000,33938000000,16356000000,4.435919999999999,12.02,0.052770000000000004,0.8532299999999999,0.76249,0.28746,1.33136,5.3133,0.86274,0.76388,0.22359,1.1216,3.98065,0.5284,60840000000,40890000000,55340000000.0,56150000000.0,68.39,78.54,0.4623,-3.1,-1.03,2.6519999999999997,0.8662,0.9818,0.9853,1.0,1.0,55340000000.0,68.39,68.88
459,1.00035,3058673449,0.0,-1,1,-1,-1,-1,0,1355000000000.0,1355000000000.0,228.986,24.288,186.43,1,0.2463,192.64,30.4276,37.55401,21.86073,86.22,178.74,-272.51,-804800000000.0,677000000000.0,-1501000000000.0,0.02721,353223939,353223939,3058673449,233640,180,-1,353225942,353224114,22.6676,1365600000000,1526000000000,1110500000000,833590000000,457690000000,3.4257400000000002,3.47,0.026189999999999998,0.76351,0.5725899999999999,-7.98577,-6.50282,9.31759,0.69212,0.5224,-6.217280000000001,-5.75409,7.457739999999999,0.5616,1452000000000,745300000000,1355000000000.0,1355000000000.0,192.64,208.88,0.4503,47.69,41.44,31.9,52.32,52.6,1.0,1.0,1.0,1355000000000.0,192.64,192.64
1875,1.00035,3060302100,0.0,-1,1,-1,-1,-1,0,301033000000.0,290300000000.0,137.032,12.859,111.27,1,0.1383,119.85,30.652240000000003,37.91711,21.87244,27.4,149.44,-146.51,-86640000000.0,-110300000000.0,219000000000.0,0.05351,522115279,522115279,3060302100,1862291,180,-1,522115698,522115452,11.4716,294130000000,323020000000,243840000000,185360000000,106040000000,4.01714,12.13,0.04841,0.9067299999999999,0.6635,2.40604,-0.9955700000000001,7.50501,0.85424,0.67533,0.25126,-2.15879,5.95512,0.5314,334100000000,154200000000,290300000000.0,301800000000.0,119.85,138.51,0.4563,-14.31,-22.91,-4.138999999999999,5.316,5.26,0.8743,1.0,1.0,290300000000.0,119.85,124.67
6743,1.00035,3058674641,0.0,-1,1,-1,-1,-1,0,67470000000.0,67470000000.0,84.249,3.28,77.38,1,0.2103,88.87,29.93279,37.35484,22.325110000000002,133.79,74.62,-325.45,-4254000000.0,120400000.0,-2970000000.0,0.0135,752001066,752001066,3058674641,234832,180,-1,752001327,752001243,3.5187800000000005,76463000000,72783000000,59289000000,51111000000,33529000000,1.1709,8.82,0.011000000000000001,0.9072600000000001,0.5605100000000001,3.96635,0.97996,-2.81553,0.81442,0.49062,3.30274,0.8515799999999999,-2.8307900000000004,0.5374,101800000000,26440000000,67470000000.0,67470000000.0,88.87,92.2,0.2643,9.777000000000001,5.664,1.629,0.3481,1.0090000000000001,1.0,1.0,1.0,67470000000.0,88.87,88.87
460,1.00035,3058455599,0.0,-1,1,-1,-1,-1,0,1354000000000.0,1354000000000.0,228.932,19.179,191.65,1,0.0963,201.78,27.287329999999997,21.8051,15.714979999999999,-55.44,31.69,-140.17,1927000000000.0,-1038000000000.0,261900000000.0,0.0343,353294952,353294952,3058455599,15790,180,-1,353297452,353295130,18.5594,1382500000000,1475600000000,1162700000000,896150000000,497620000000,7.96382,7.16,0.03154,0.82868,0.69368,-3.61,12.3159,-4.90555,0.79619,0.67179,-3.8166599999999997,9.71291,-3.9396199999999997,0.5524,1550000000000,653000000000,1354000000000.0,1354000000000.0,201.78,218.51,0.3664,23.85,47.63,59.32,51.04,31.17,1.0,1.0,1.0,1354000000000.0,201.78,201.78
3718,1.00035,3058456398,0.0,-1,1,-1,-1,-1,0,134433000000.0,133300000000.0,105.716,23.144,86.91,1,0.6223,78.77,27.805320000000002,21.4915,16.385289999999998,-82.36,152.44,-103.19,-131100000000.0,-114000000000.0,125500000000.0,0.11517999999999999,631571537,631571537,3058456398,16589,180,-1,631571860,631571704,20.0925,135620000000,158510000000,104680000000,64196000000,25760000000,20.4511,29.58,0.146,0.47439,0.38268,6.0049,3.9789,8.65349,0.6765100000000001,0.42103999999999997,3.9622900000000003,0.7503,6.3453599999999994,0.6936,136900000000,122100000000,133300000000.0,134700000000.0,78.77,102.78,0.6223,23.85,7.0,12.36,5.088,9.539,0.9644,1.0,1.0,133300000000.0,78.77,78.31
461,1.00035,3058455590,0.0,-1,1,-1,-1,-1,0,1505670000000.0,1353000000000.0,228.917,22.24,187.17,1,0.7303,195.79,21.84449,32.73944,13.005560000000001,-108.24,156.18,-146.32,-227600000000.0,-3521000000000.0,-95520000000.0,0.05414,353373136,353373136,3058455590,15781,180,-1,353375320,353373314,21.0694,1354100000000,1526300000000,1129100000000,869440000000,479770000000,3.40964,9.08,0.0505,0.67925,0.55004,1.80289,-3.67547,13.8123,0.63505,0.5282600000000001,0.12179000000000001,-2.63368,11.1605,0.5476,1508000000000,700800000000,1353000000000.0,1506000000000.0,195.79,228.38,0.5984,-47.69,-53.81,-74.77,21.86,107.0,0.8534,1.0,1.0,1353000000000.0,195.79,192.11
2907,1.00035,3058456375,0.0,-1,1,-1,-1,-1,0,178367000000.0,176900000000.0,116.177,14.982,88.1,1,0.2463,94.32,22.31984,33.401509999999995,13.160520000000002,-119.15,96.64,-173.84,-31350000000.0,-6643000000.0,-43190000000.0,0.02421,588809525,588809525,3058456375,16566,180,-1,588809960,588809690,13.5726,177730000000,193810000000,144750000000,102220000000,51793000000,3.92412,7.13,0.02286,0.8698600000000001,0.7106600000000001,-4.13961,5.62885,-4.3737699999999995,0.82532,0.68585,-3.22024,4.2175,-3.4276699999999996,0.5166,186200000000,105900000000,176900000000.0,178500000000.0,94.32,105.46,0.4683,11.92,-4.763,3.0410000000000004,8.763,9.253,0.9704,1.0,1.0,176900000000.0,94.32,93.45
462,1.00035,3058476358,0.0,-1,1,3058476367,3058476367,-1,0,1352000000000.0,1352000000000.0,228.855,18.049,206.11,1,0.3543,216.33,10.6679,32.81669,33.143809999999995,70.59,6.1,-363.97,-1152000000000.0,-1729000000000.0,611900000000.0,0.03221,353431046,353431046,3058476358,36549,180,-1,353434344,353431219,14.1082,1676300000000,1482200000000,1074300000000,765850000000,525970000000,11.9513,34.97,0.031030000000000002,0.8261,0.65765,-4.56079,7.503710000000001,-3.90236,0.8607299999999999,0.7127600000000001,3.51502,-5.08748,3.43465,0.6096,1630000000000,598300000000,2927000000000.0,4238000000000.0,266.52,326.22,0.4264,-1526.0,-477.9,-770.1,-380.6,292.6,0.9314,0.847,0.847,2927000000000.0,266.52,299.99
514,1.00035,3058476166,0.0,-1,1,3058476367,3058476367,-1,0,1179000000000.0,1179000000000.0,218.6,13.741,209.01,1,0.3303,197.35,10.57362,33.1664,32.97956,-914.75,-369.65,-660.19,-991000000000.0,-227000000000.0,-1429000000000.0,0.03166,367172715,367172715,3058476166,36357,180,-1,367175254,367172892,16.0864,1348100000000,1252800000000,1091200000000,927770000000,500350000000,8.78138,15.67,0.03161,0.8016800000000001,0.6532399999999999,11.9471,5.98416,4.24245,0.91664,0.7596,7.74737,7.743189999999999,2.46349,0.6544,1641000000000,493400000000,1328000000000.0,1398000000000.0,197.84,213.17,0.3483,-548.5,-337.2,-102.7,-43.41,10.52,0.8204,0.898,0.898,1328000000000.0,197.84,200.02
622,1.00035,3058476039,0.0,-1,1,3058476367,3058476367,-1,0,951100000000.0,951100000000.0,203.519,3.077,251.97,1,0.2463,232.02,10.407810000000001,33.47332,32.823,960.9,-538.35,-245.93,-383900000000.0,-605700000000.0,-171000000000.0,0.02147,388621188,388621188,3058476039,36230,180,-1,388624524,388621357,6.584969999999999,1522300000000,964160000000,924090000000,861670000000,678350000000,7.171010000000001,30.05,0.01899,0.7119,0.6153,-5.1447199999999995,7.91787,-4.14077,0.79993,0.69652,-3.44268,7.181010000000001,-3.85123,0.7154,2067000000000,496700000000,1255000000000.0,3234000000000.0,225.0,278.37,0.3363,-548.5,-487.5,-163.4,-286.6,0.0,0.6523,0.9009999999999999,0.544,2873000000000.0,278.37,260.05
642,1.00035,3058476362,0.0,-1,1,3058476358,3058476367,-1,0,913900000000.0,913900000000.0,200.83,16.96,173.61,1,0.2463,178.21,10.75173,32.98083,33.13868,-90.49,318.44,-202.83,391900000000.0,209000000000.0,1076000000000.0,0.03439,392613178,392613178,3058476362,36553,180,-1,392617046,392613356,15.8368,977110000000,962670000000,783300000000,598890000000,359820000000,5.9829,19.17,0.03204,0.73118,0.58878,9.7448,-6.1965900000000005,0.14014000000000001,0.86188,0.68284,7.12298,-4.91401,-0.72295,0.5716,1087000000000,458800000000,2108000000000.0,2136000000000.0,228.66,249.83,0.4444,-879.9,-187.1,-604.2,-251.3,52.01,0.8563,0.838,0.838,2108000000000.0,228.66,227.15
2106,1.00035,3058476029,0.0,-1,1,3058476362,3058476367,-1,0,256900000000.0,256900000000.0,131.562,3.204,145.23,1,0.2223,122.06,10.67366,32.93584,33.11005,571.54,-435.55,6.34,49040000000.0,16500000000.0,30990000000.0,0.011290000000000001,537766440,537766440,3058476029,36220,180,-1,537766956,537766611,8.70346,349740000000,258560000000,249560000000,219570000000,106450000000,7.524719999999999,7.63,0.01376,0.8074399999999999,0.5705600000000001,1.12447,8.73598,-1.04624,0.7674,0.43459,0.31589,8.044130000000001,-1.15586,0.7854,388100000000,83550000000,364200000000.0,365100000000.0,141.55,161.39,0.2823,9.538,54.97,-51.49,-22.26,7.11,0.9043,0.895,0.895,364200000000.0,141.55,142.92
2852,1.00035,3058476120,0.0,-1,1,3058476039,3058476367,-1,0,180300000000.0,180300000000.0,116.918,0.749,159.91,1,0.3303,150.07,10.46787,33.43636,32.88242,-429.67,742.75,-1539.25,11530000000.0,78560000000.0,29080000000.0,0.04408,586114432,586114432,3058476120,36311,180,-1,586115490,586114608,2.61823,277640000000,181280000000,177190000000,171050000000,150470000000,2.6337099999999998,7.29,0.03481,0.73933,0.7209399999999999,4.937819999999999,-0.73405,3.22032,0.80958,0.80007,4.60801,-0.58953,2.64969,0.7068,504900000000,116100000000,744200000000.0,778500000000.0,180.4,202.3,0.3184,11.92,-50.79,-43.93,-134.9,0.0,0.4803,0.688,0.688,744200000000.0,180.4,187.53
3582,1.00035,3058476102,0.0,-1,1,-1,-1,-1,0,139000000000.0,139000000000.0,107.208,10.31,88.84,1,0.3123,94.45,10.8198,32.51458,33.52283,-731.35,331.34,-220.52,-31660000000.0,-37730000000.0,-67810000000.0,0.05652000000000001,624895323,624895323,3058476102,36293,180,-1,624895604,624895496,8.707130000000001,142290000000,154150000000,117220000000,89411000000,49067000000,5.1672199999999995,10.58,0.05322999999999999,0.7510899999999999,0.64851,-4.47422,7.083410000000001,-0.60041,0.69635,0.66464,-0.27481,6.51315,0.37855,0.5622,160900000000,73460000000,139000000000.0,139000000000.0,94.45,100.62,0.3363,9.538,0.6185,3.639,2.772,3.3310000000000004,0.9794,1.0,1.0,139000000000.0,94.45,95.38
5059,1.00035,3058476094,0.0,-1,1,-1,-1,-1,0,110167000000.0,94450000000.0,94.248,2.016,99.05,1,0.3063,109.15,10.366539999999999,32.24818,33.68377,-201.27,397.02,-613.33,-19050000000.0,-2578000000.0,13510000000.0,0.03585,688863343,688863343,3058476094,36285,180,-1,688863709,688863519,2.90037,95135000000,101810000000,83959000000,73055000000,55609000000,3.86159,7.45,0.028419999999999997,0.77749,0.73364,1.55643,1.2445899999999999,4.24231,0.81692,0.73402,1.3629799999999999,1.34581,3.6405,0.5906,194400000000,46480000000,94450000000.0,146900000000.0,109.15,117.17,0.2944,3.1,46.76,-5.859,1.849,0.0,0.5504,1.0,0.574,144500000000.0,105.43,107.23
5890,1.00035,3058476009,0.0,-1,1,3058476029,3058476367,-1,0,78920000000.0,78920000000.0,88.768,1.771,92.36,1,0.3723,94.22,10.756969999999999,32.9298,33.12198,-706.11,-101.09,-558.31,-5732000000.0,9494000000.0,-3057000000.0,0.02273,721558806,721558806,3058476009,36200,180,-1,721559220,721558982,3.6308199999999995,88593000000,80143000000,75645000000,69103000000,46614000000,1.7383,15.14,0.01877,0.78125,0.6411399999999999,5.14353,-1.89867,1.5865200000000002,0.8261299999999999,0.6897,4.76161,-1.10869,1.15049,0.6112,140600000000,34350000000,109200000000.0,134200000000.0,97.08,110.85,0.3664,-51.98,-51.21,-11.95,-9.517000000000001,0.0,0.6044,0.8079999999999999,0.8079999999999999,109200000000.0,97.08,106.34
6828,1.00035,3058476368,0.0,-1,1,3058476367,3058476367,-1,0,66510000000.0,66510000000.0,83.85,1.013,98.82,1,0.8473,103.67,10.375060000000001,33.26683,32.845420000000004,50.72,947.4,-32.57,-2554000000.0,5471000000.0,7317000000.0,0.02717,754854403,754854403,3058476368,36559,180,-1,754854452,754854452,2.10413,122800000000,68421000000,63514000000,58880000000,49203000000,1.76515,6.55,0.02059,0.73655,0.6733899999999999,0.54428,4.78909,3.25598,0.80206,0.76662,0.30734,4.49271,2.31471,0.6208,164700000000,39120000000,134400000000.0,134400000000.0,130.21,137.81,0.8474,-45.55,20.34,-30.25,-32.47,0.0,0.8474,0.847,0.847,134400000000.0,130.21,130.21
7150,1.00035,3058476066,0.0,-1,1,3058476367,3058476367,-1,0,62970000000.0,62970000000.0,82.333,4.417,67.82,1,0.2523,74.72,10.33658,32.748090000000005,33.448190000000004,-457.67,430.51,-1123.7,-6906000000.0,2785000000.0,865800000.0,0.020569999999999998,765985596,765985596,3058476066,36257,180,-1,765985795,765985767,5.9343699999999995,64332000000,69648000000,53837000000,46068000000,26442000000,2.3702799999999997,7.23,0.01782,0.93771,0.5984,3.18077,-4.69946,3.7262800000000005,0.9313799999999999,0.6513399999999999,4.18464,-3.79811,0.17524,0.5148,83910000000,22630000000,62830000000.0,64880000000.0,74.93,82.78,0.3543,3.338,-1.7280000000000002,-0.2047,0.9465,1.726,0.9073,0.9940000000000001,0.9940000000000001,62830000000.0,74.93,76.78
7526,1.00035,3058476071,0.0,-1,1,-1,-1,-1,0,59430000000.0,59430000000.0,80.759,3.181,71.32,1,0.8563,79.53,10.58968,32.06178,32.936609999999995,-237.63,698.33,-516.04,-3289000000.0,-1833000000.0,-4223000000.0,0.01879,778092145,778092145,3058476071,36262,180,-1,778092388,778092323,4.28385,60107000000,62151000000,53837000000,46477000000,29713000000,3.3132300000000003,5.85,0.01481,0.9201299999999999,0.82129,-2.80016,2.25736,2.98894,0.9151,0.7931,3.1722200000000003,-2.49942,-0.73757,0.5014,90640000000,22080000000,59430000000.0,59560000000.0,79.53,93.67,0.2883,3.338,1.732,0.6134,0.8141,1.354,0.9794,1.0,1.0,59430000000.0,79.53,84.2
8006,1.00035,3058476258,0.0,-1,1,3058476367,3058476367,-1,0,55340000000.0,55340000000.0,78.862,3.699,72.15,1,0.3723,74.45,9.848360000000001,33.162729999999996,33.334740000000004,-620.61,803.99,-546.43,-2738000000.0,-1471000000.0,-10150000000.0,0.03452,793325151,793325151,3058476258,36449,180,-1,793325425,793325313,4.8853599999999995,59425000000,58199000000,50839000000,42797000000,26578000000,2.53566,2.64,0.0313,0.8759600000000001,0.76365,0.62346,6.01484,-1.87723,0.8670700000000001,0.72218,-2.28825,4.7945400000000005,-1.208,0.585,79520000000,19080000000,61740000000.0,61880000000.0,76.1,88.17,0.3604,-22.65,-11.06,-3.19,-0.5084,1.196,0.8563,0.862,0.862,61740000000.0,76.1,74.56
8433,1.00035,3058476122,0.0,-1,1,3058476166,3058476367,-1,0,52200000000.0,52200000000.0,77.344,1.344,94.9,1,0.2523,105.32,10.58505,33.21505,32.8251,419.08,107.6,-718.64,2543000000.0,558800000.0,3090000000.0,0.02222,806114386,806114386,3058476122,36313,180,-1,806114827,806114559,1.4525,63106000000,52202000000,52202000000,51929000000,44569000000,3.12582,2.41,0.013130000000000001,0.8916,0.80009,-2.12102,0.84545,2.97188,0.8789799999999999,0.80067,-2.0960400000000003,0.46858999999999995,2.97283,0.5174,160800000000,34620000000,235500000000.0,235500000000.0,148.49,150.58,0.2344,-3.338,-0.2259,-5.297999999999999,-6.7860000000000005,0.0,0.3784,0.37799999999999995,0.37799999999999995,235500000000.0,148.49,148.49
